ATCOL,Atlas Corp. 7.125% Notes due 2027
ATEC,Alphatec Holdings Inc. Common Stock
ATER,Aterian Inc. Common Stock
ATEX,Anterix Inc. Common Stock
ATGL,Alpha Technology Group Limited Ordinary Shares
ATHA,Athira Pharma Inc. Common Stock
ATHE,Alterity Therapeutics Limited American Depositary Shares
ATIF,ATIF Holdings Limited Ordinary Shares
ATLC,Atlanticus Holdings Corporation Common Stock
ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026
ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share
ATLO,Ames National Corporation Common Stock
ATLX,Atlas Lithium Corporation Common Stock
ATMCW,AlphaTime Acquisition Corp Warrant
ATMV,AlphaVest Acquisition Corp Ordinary Shares
ATMVR,AlphaVest Acquisition Corp Right
ATNF,180 Life Sciences Corp. Common Stock
ATNFW,180 Life Sciences Corp. Warrant
ATNI,ATN International Inc. Common Stock
ATOM,Atomera Incorporated Common Stock
ATOS,Atossa Therapeutics Inc. Common Stock
ATPC,Agape ATP Corporation Common Stock
ATRA,Atara Biotherapeutics Inc. Common Stock
ATRC,AtriCure Inc. Common Stock
ATRI,Atrion Corporation Common Stock
ATRO,Astronics Corporation Common Stock
ATSG,Air Transport Services Group Inc
ATXG,Addentax Group Corp. Common Stock
ATXI,Avenue Therapeutics Inc. Common Stock
ATXS,Astria Therapeutics Inc. Common Stock
AUBN,Auburn National Bancorporation Inc. Common Stock
AUDC,AudioCodes Ltd. Common Stock
AUGX,Augmedix Inc. Common Stock
AUID,authID Inc. Common Stock
AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares
AUR,Aurora Innovation Inc. Class A Common Stock
AURA,Aura Biosciences Inc. Common Stock
AUROW,Aurora Innovation Inc. Warrant
AUTL,Autolus Therapeutics plc American Depositary Share
AUUD,Auddia Inc. Common Stock
AUUDW,Auddia Inc. Warrants
AUVI,Applied UV Inc. Common Stock
AUVIP,Applied UV Inc. 10.5% Series A Cumulative Perpetual Preferred Stock $0.0001 par value per share
AVAH,Aveanna Healthcare Holdings Inc. Common Stock
AVAV,AeroVironment Inc. Common Stock
AVDL,Avadel Pharmaceuticals plc American Depositary Shares
AVDX,AvidXchange Holdings Inc. Common Stock
AVGO,Broadcom Inc. Common Stock
AVGR,Avinger Inc. Common Stock
AVHI,Achari Ventures Holdings Corp. I Common Stock
AVHIW,Achari Ventures Holdings Corp. I Warrant
AVIR,Atea Pharmaceuticals Inc. Common Stock
AVNW,Aviat Networks Inc. Common Stock
AVO,Mission Produce Inc. Common Stock
AVPT,AvePoint Inc. Class A Common Stock
AVPTW,AvePoint Inc. Warrant
AVRO,AVROBIO Inc. Common Stock
AVT,Avnet Inc. Common Stock
AVTE,Aerovate Therapeutics Inc. Common Stock
AVTX,Avalo Therapeutics Inc. Common Stock
AVXL,Anavex Life Sciences Corp. Common Stock
AWH,Aspira Women's Health Inc. Common Stock
AWIN,AERWINS Technologies Inc. Common Stock
AWINW,AERWINS Technologies Inc. Warrant
AWRE,Aware Inc. Common Stock
AXDX,Accelerate Diagnostics Inc. Common Stock
AXGN,Axogen Inc. Common Stock
AXNX,Axonics Inc. Common Stock
AXON,Axon Enterprise Inc. Common Stock
AXSM,Axsome Therapeutics Inc. Common Stock
AXTI,AXT Inc Common Stock
AY,Atlantica Sustainable Infrastructure plc Ordinary Shares
AYRO,AYRO Inc. Common Stock
AYTU,Aytu BioPharma Inc.  Common Stock
AZ,A2Z Smart Technologies Corp. Common Shares
AZN,AstraZeneca PLC American Depositary Shares
AZPN,Aspen Technology Inc. Common Stock
AZTA,Azenta Inc.
BACK,IMAC Holdings Inc. Common Stock
BAER,Bridger Aerospace Group Holdings Inc. Common Stock
BAFN,BayFirst Financial Corp. Common Stock
BAND,Bandwidth Inc. Class A Common Stock
BANF,BancFirst Corporation Common Stock
BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities
BANL,CBL International Limited Ordinary Shares
BANR,Banner Corporation Common Stock
BANX,ArrowMark Financial Corp. Common Stock
BAOS,Baosheng Media Group Holdings Limited Ordinary shares
BASE,Couchbase Inc. Common Stock
BATRA,Atlanta Braves Holdings Inc. Series A Common Stock
BATRK,Atlanta Braves Holdings Inc. Series C Common Stock
BBCP,Concrete Pumping Holdings Inc. Common Stock
BBGI,Beasley Broadcast Group Inc. Class A Common Stock
BBIO,BridgeBio Pharma Inc. Common Stock
BBLG,Bone Biologics Corp Common Stock
BBSI,Barrett Business Services Inc. Common Stock
BCAB,BioAtla Inc. Common Stock
BCAL,Southern California Bancorp Common Stock
BCAN,BYND Cannasoft Enterprises Inc. Common Stock
BCBP,BCB Bancorp Inc. (NJ) Common Stock
BCDA,BioCardia Inc. Common Stock
BCEL,Atreca Inc. Class A Common Stock
BCLI,Brainstorm Cell Therapeutics Inc. Common Stock
BCML,BayCom Corp Common Stock
BCOV,Brightcove Inc. Common Stock
BCOW,1895 Bancorp of Wisconsin Inc. (MD) Common Stock
BCPC,Balchem Corporation Common Stock
BCRX,BioCryst Pharmaceuticals Inc. Common Stock
BCSA,Blockchain Coinvestors Acquisition Corp. I Class A Ordinary Shares
BCSAU,Blockchain Coinvestors Acquisition Corp. I Unit
BCSAW,Blockchain Coinvestors Acquisition Corp. I Warrant
BCTX,BriaCell Therapeutics Corp. Common Shares
BCTXW,BriaCell Therapeutics Corp. Warrant
BCYC,Bicycle Therapeutics plc American Depositary Shares
BDRX,Biodexa Pharmaceuticals plc American Depositary Shs
BDSX,Biodesix Inc. Common Stock
BDTX,Black Diamond Therapeutics Inc. Common Stock
BEAM,Beam Therapeutics Inc. Common Stock
BEAT,Heartbeam Inc. Common Stock
BECN,Beacon Roofing Supply Inc. Common Stock
BEEM,Beam Global Common Stock
BEEMW,Beam Global Warrant
BELFA,Bel Fuse Inc. Class A Common Stock
BELFB,Bel Fuse Inc. Class B Common Stock
BENF,Beneficient Class A Common Stock
BENFW,Beneficient Warrant
BETR,Better Home & Finance Holding Company Class A Common Stock
BETRW,Better Home & Finance Holding Company Warrant
BETS,Bit Brother Limited Class A Ordinary Shares
BFC,Bank First Corporation Common Stock
BFI,BurgerFi International Inc. Common Stock
BFIIW,BurgerFi International Inc. Warrant
BFIN,BankFinancial Corporation Common Stock
BFRG,Bullfrog AI Holdings Inc. Common Stock
BFRGW,Bullfrog AI Holdings Inc. Warrants
BFRI,Biofrontera Inc. Common Stock
BFST,Business First Bancshares Inc. Common Stock
BGC,BGC Group Inc. Class A Common Stock
BGFV,Big 5 Sporting Goods Corporation Common Stock
BGLC,BioNexus Gene Lab Corp Common stock
BGNE,BeiGene Ltd. American Depositary Shares
BGXX,Bright Green Corporation Common Stock
BHAC,Focus Impact BH3 Acquisition Company Class A Common Stock
BHAT,Blue Hat Interactive Entertainment Technology Ordinary Shares
BHF,Brighthouse Financial Inc. Common Stock
BHFAL,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058
BHFAM,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock Series D
BHFAN,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series C
BHFAO,Brighthouse Financial Inc. Depositary Shares 6.75% Non-Cumulative Preferred Stock Series B
BHFAP,Brighthouse Financial Inc. Depositary Shares 6.6% Non-Cumulative Preferred Stock Series A
BHRB,Burke & Herbert Financial Services Corp. Common Stock
BIAF,bioAffinity Technologies Inc. Common Stock
BIAFW,bioAffinity Technologies Inc. Warrant
BIDU,Baidu Inc. ADS
BIGC,BigCommerce Holdings Inc. Series 1 Common Stock
BIIB,Biogen Inc. Common Stock
BILI,Bilibili Inc. American Depositary Shares
BIMI,BIMI International Medical Inc. Common Stock
BIOL,Biolase Inc. Common Stock
BIOR,Biora Therapeutics Inc. Common Stock
BIOX,Bioceres Crop Solutions Corp. Ordinary Shares
BIRD,Allbirds Inc. Class A Common Stock
BITF,Bitfarms Ltd. Common Stock
BIVI,BioVie Inc. Class A Common Stock
BJDX,Bluejay Diagnostics Inc. Common Stock
BJRI,BJ's Restaurants Inc. Common Stock
BKCC,BlackRock Capital Investment Corporation Common Stock
BKNG,Booking Holdings Inc. Common Stock
BKR,Baker Hughes Company Class A Common Stock
BKYI,BIO-key International Inc. Common Stock
BL,BlackLine Inc. Common Stock
BLAC,Bellevue Life Sciences Acquisition Corp. Common Stock
BLACU,Bellevue Life Sciences Acquisition Corp. Unit
BLBD,Blue Bird Corporation Common Stock
BLBX,Blackboxstocks Inc. Common Stock
BLDE,Blade Air Mobility Inc. Class A Common Stock
BLDEW,Blade Air Mobility Inc. Warrants
BLDP,Ballard Power Systems Inc. Common Shares
BLEUR,bleuacacia ltd Rights
BLEUW,bleuacacia ltd Warrants
BLFS,BioLife Solutions Inc. Common Stock
BLFY,Blue Foundry Bancorp Common Stock
BLIN,Bridgeline Digital Inc. Common Stock
BLKB,Blackbaud Inc. Common Stock
BLMN,Bloomin' Brands Inc. Common Stock
BLNK,Blink Charging Co. Common Stock
BLRX,BioLineRx Ltd. American Depositary Shares
BLTE,Belite Bio Inc American Depositary Shares
BLUE,bluebird bio Inc. Common Stock
BLZE,Backblaze Inc. Class A Common Stock
BMBL,Bumble Inc. Class A Common Stock
BMEA,Biomea Fusion Inc. Common Stock
BMR,Beamr Imaging Ltd. Ordinary Share
BMRA,Biomerica Inc. Common Stock
BMRC,Bank of Marin Bancorp Common Stock
BMRN,BioMarin Pharmaceutical Inc. Common Stock
BNGO,Bionano Genomics Inc. Common Stock
BNIX,Bannix Acquisition Corp. Common Stock
BNOX,Bionomics Limited American Depository Shares
BNR,Burning Rock Biotech Limited American Depositary Shares
BNRG,Brenmiller Energy Ltd Ordinary Shares
BNTC,Benitec Biopharma Inc. Common Stock
BNTX,BioNTech SE American Depositary Share
BOCN,Blue Ocean Acquisition Corp Class A Ordinary Shares
BOF,BranchOut Food Inc. Common Stock
BOKF,BOK Financial Corporation Common Stock
BOLT,Bolt Biotherapeutics Inc. Common Stock
BON,Bon Natural Life Limited Ordinary Shares
BOOM,DMC Global Inc. Common Stock
BOSC,B.O.S. Better Online Solutions Common Stock
BOTJ,Bank of the James Financial Group Inc. Common Stock
BOWN,Bowen Acquisition Corp Ordinary Shares
BOXL,Boxlight Corporation Class A Common Stock
BPMC,Blueprint Medicines Corporation Common Stock
BPOP,Popular Inc. Common Stock
BPOPM,Popular Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities
BPRN,Princeton Bancorp Inc. Common Stock (PA)
BPTH,Bio-Path Holdings Inc. Common Stock
BPTS,Biophytis SA American Depositary Share (0.01 Euro)
BPYPM,Brookfield Property Partners L.P. 6.25% Class A Cumulative Redeemable Preferred Units Series 1
BPYPN,Brookfield Property Partners L.P. 5.750% Class A Cumulative Redeemable Perpetual Preferred Units Series 3
BPYPO,Brookfield Property Partners L.P. 6.375% Class A Cumulative Redeemable Perpetual Preferred Units Series 2
BPYPP,Brookfield Property Partners L.P. 6.50% Class A Cumulative Redeemable Perpetual Preferred Units
BRAC,Broad Capital Acquisition Corp Common Stock
BRAG,Bragg Gaming Group Inc. Common Shares
BREA,Brera Holdings PLC Class B Ordinary Shares
BREZ,Breeze Holdings Acquisition Corp. Common Stock
BREZR,Breeze Holdings Acquisition Corp. Right
BREZW,Breeze Holdings Acquisition Corp. Warrant
BRFH,Barfresh Food Group Inc. Common Stock
BRID,Bridgford Foods Corporation Common Stock
BRKH,BurTech Acquisition Corp. Class A Common Stock
BRKHW,BurTech Acquisition Corp. Warrants
BRKL,Brookline Bancorp Inc. Common Stock
BRKR,Bruker Corporation Common Stock
BRLI,Brilliant Acquisition Corporation Ordinary Shares
BRLIR,Brilliant Acquisition Corporation Rights
BRLIU,Brilliant Acquisition Corporation Unit
BRLIW,Brilliant Acquisition Corporation Warrants
BRLT,Brilliant Earth Group Inc. Class A Common Stock
BRNS,Barinthus Biotherapeutics plc American Depositary Shares
BROG,Brooge Energy Limited Ordinary Shares
BROGW,Brooge Holdings Limited Warrant expiring 12/20/2024
BRP,BRP Group Inc. (Insurance Company) Class A Common Stock
BRSH,Bruush Oral Care Inc. Common Stock
BRSHW,Bruush Oral Care Inc. Warrant
BRTX,BioRestorative Therapies Inc. Common Stock (NV)
BRY,Berry Corporation (bry) Common Stock
BRZE,Braze Inc. Class A Common Stock
BSBK,Bogota Financial Corp. Common Stock
BSET,Bassett Furniture Industries Incorporated Common Stock
BSFC,Blue Star Foods Corp. Common Stock
BSGM,BioSig Technologies Inc. Common Stock
BSRR,Sierra Bancorp Common Stock
BSVN,Bank7 Corp. Common stock
BSY,Bentley Systems Incorporated Class B Common Stock
BTAI,BioXcel Therapeutics Inc. Common Stock
BTBD,BT Brands Inc. Common Stock
BTBDW,BT Brands Inc. Warrant
BTBT,Bit Digital Inc. Ordinary Shares
BTCS,BTCS Inc. Common Stock
BTCT,BTC Digital Ltd. Ordinary Shares
BTCTW,BTC Digital Ltd. Warrant
BTCY,Biotricity Inc. Common Stock
BTDR,Bitdeer Technologies Group Class A Ordinary Shares
BTM,Bitcoin Depot Inc. Class A Common Stock
BTMD,Biote Corp. Class A Common Stock
BTMWW,Bitcoin Depot Inc. Warrant
BTOG,Bit Origin Limited Ordinary Shares
BTTX,Better Therapeutics Inc. Common Stock
BUJA,Bukit Jalil Global Acquisition 1 Ltd. Ordinary Shares
BUJAR,Bukit Jalil Global Acquisition 1 Ltd. Rights
BUJAW,Bukit Jalil Global Acquisition 1 Ltd. Warrants
BUSE,First Busey Corporation Class A Common Stock
BVFL,BV Financial Inc. Common Stock
BVS,Bioventus Inc. Class A Common Stock
BWAY,BrainsWay Ltd. American Depositary Shares
BWB,Bridgewater Bancshares Inc. Common Stock
BWBBP,Bridgewater Bancshares Inc. Depositary Shares Each Representing a 1/100th Interest in a Share of 5.875% Non-Cumulative Perpetual Preferred Stock Series A
BWEN,Broadwind Inc. Common Stock
BWFG,Bankwell Financial Group Inc. Common Stock
BWMN,Bowman Consulting Group Ltd. Common Stock
BWMX,Betterware de Mexico S.A.P.I. de C.V. Ordinary Shares
BWV,Blue Water Biotech Inc. Common Stock
BYFC,Broadway Financial Corporation Class A Common Stock
BYND,Beyond Meat Inc. Common Stock
BYNO,byNordic Acquisition Corporation Class A Common Stock
BYNOW,byNordic Acquisition Corporation Warrant
BYRN,Byrna Technologies Inc. Common Stock
BYSI,BeyondSpring Inc. Ordinary Shares
BYTS,BYTE Acquisition Corp. Class A Ordinary Shares
BYTSU,BYTE Acquisition Corp. Units
BYTSW,BYTE Acquisition Corp. Warrants
BYU,BAIYU Holdings Inc. Common Stock
BZ,KANZHUN LIMITED American Depository Shares
BZFD,BuzzFeed Inc. Class A Common Stock
BZFDW,BuzzFeed Inc. Warrant
BZUN,Baozun Inc. American Depositary Shares
CAAS,China Automotive Systems Inc. Common Stock
CABA,Cabaletta Bio Inc. Common Stock
CAC,Camden National Corporation Common Stock
CACC,Credit Acceptance Corporation Common Stock
CACO,Caravelle International Group Ordinary Shares
CADL,Candel Therapeutics Inc. Common Stock
CAKE,Cheesecake Factory Incorporated (The) Common Stock
CALB,California BanCorp Common Stock
CALC,CalciMedica Inc. Common Stock
CALM,Cal-Maine Foods Inc. Common Stock
CALT,Calliditas Therapeutics AB American Depositary Shares
CAMP,CalAmp Corp. Common Stock
CAMT,Camtek Ltd. Ordinary Shares
CAN,Canaan Inc. American Depositary Shares
CAPR,Capricor Therapeutics Inc. Common Stock
CAPT,Captivision Inc. Ordinary Shares
CAR,Avis Budget Group Inc. Common Stock
CARA,Cara Therapeutics Inc. Common Stock
CARE,Carter Bankshares Inc. Common Stock
CARG,CarGurus Inc. Class A Common Stock
CARM,Carisma Therapeutics Inc. Common Stock
CART,Maplebear Inc. Common Stock
CARV,Carver Bancorp Inc. Common Stock
CASA,Casa Systems Inc. Common Stock
CASH,Pathward Financial Inc. Common Stock
CASI,CASI Pharmaceuticals Inc. Ordinary Shares
CASS,Cass Information Systems Inc Common Stock
CASY,Casey's General Stores Inc. Common Stock
CATC,Cambridge Bancorp Common Stock
CATY,Cathay General Bancorp Common Stock
CAUD,Collective Audience Inc.. Common Stock
CBAN,Colony Bankcorp Inc. Common Stock
CBAT,CBAK Energy Technology Inc. Common Stock
CBAY,CymaBay Therapeutics Inc. Common Stock
CBFV,CB Financial Services Inc. Common Stock
CBNK,Capital Bancorp Inc. Common Stock
CBRG,Chain Bridge I Class A Ordinary Shares
CBRL,Cracker Barrel Old Country Store Inc Common Stock
CBSH,Commerce Bancshares Inc. Common Stock
CBUS,Cibus Inc. Class A Common Stock
CCAP,Crescent Capital BDC Inc. Common stock
CCB,Coastal Financial Corporation Common Stock
CCBG,Capital City Bank Group Common Stock
CCCC,C4 Therapeutics Inc. Common Stock
CCCS,CCC Intelligent Solutions Holdings Inc. Common Stock
CCD,Calamos Dynamic Convertible & Income Fund Common Stock
CCEP,Coca-Cola Europacific Partners plc Ordinary Shares
CCG,Cheche Group Inc. Class A Ordinary Shares
CCGWW,Cheche Group Inc. Warrant
CCLD,CareCloud Inc. Common Stock
CCLDO,CareCloud Inc. 8.75% Series B Cumulative Redeemable Perpetual Preferred Stock
CCLDP,CareCloud Inc. 11% Series A Cumulative Redeemable Perpetual Preferred Stock
CCLP,CSI Compressco LP Common Units
CCNE,CNB Financial Corporation Common Stock
CCNEP,CNB Financial Corporation Depositary Shares each representing a 1/40th ownership interest in a share of 7.125% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock
CCOI,Cogent Communications Holdings Inc.
CCRN,Cross Country Healthcare Inc. Common Stock $0.0001 Par Value
CCSI,Consensus Cloud Solutions Inc. Common Stock
CCTS,Cactus Acquisition Corp. 1 Limited Class A Ordinary Share
CCTSW,Cactus Acquisition Corp. 1 Limited Warrant
CD,Chindata Group Holdings Limited American Depositary Shares
CDAQ,Compass Digital Acquisition Corp. Class A Ordinary Shares
CDIO,Cardio Diagnostics Holdings Inc. Common stock
CDIOW,Cardio Diagnostics Holdings Inc. Warrant
CDLX,Cardlytics Inc. Common Stock
CDMO,Avid Bioservices Inc. Common Stock
CDNA,CareDx Inc. Common Stock
CDNS,Cadence Design Systems Inc. Common Stock
CDRO,Codere Online Luxembourg S.A. Ordinary Shares
CDROW,Codere Online Luxembourg S.A. Warrants
CDT,Conduit Pharmaceuticals Inc. Common Stock
CDTTW,Conduit Pharmaceuticals Inc. Warrant
CDTX,Cidara Therapeutics Inc. Common Stock
